unit_id,kind,descendant_count,upper_flow,label,subtree_size,split_a,split_b,copy_index,left_flow,right_flow,down_flow,router_count,router_layer,router_wire,router_width,notes
LEAF_0000,taxon,1,1,leaf_1,1,,,,,,,,,,,Unique physical taxon unit; exactly one unit for this label.
R_m0013_L005_W00013,router,13,13,,13,,,,,,13,13,5,13,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L005_W00014,router,13,13,,13,,,,,,13,13,5,14,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L005_W00015,router,13,13,,13,,,,,,13,13,5,15,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L005_W00016,router,13,13,,13,,,,,,13,13,5,16,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L005_W00017,router,13,13,,13,,,,,,13,13,5,17,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L005_W00018,router,13,13,,13,,,,,,13,13,5,18,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L005_W00019,router,13,13,,13,,,,,,13,13,5,19,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L005_W00020,router,13,13,,13,,,,,,13,13,5,20,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L005_W00021,router,13,13,,13,,,,,,13,13,5,21,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L005_W00022,router,13,13,,13,,,,,,13,13,5,22,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L005_W00023,router,13,13,,13,,,,,,13,13,5,23,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L005_W00024,router,13,13,,13,,,,,,13,13,5,24,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L005_W00025,router,13,13,,13,,,,,,13,13,5,25,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L005_W00026,router,13,13,,13,,,,,,13,13,5,26,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L005_W00027,router,13,13,,13,,,,,,13,13,5,27,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L005_W00028,router,13,13,,13,,,,,,13,13,5,28,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L005_W00029,router,13,13,,13,,,,,,13,13,5,29,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L005_W00030,router,13,13,,13,,,,,,13,13,5,30,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L005_W00031,router,13,13,,13,,,,,,13,13,5,31,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00000,router,13,13,,13,,,,,,13,13,6,0,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00001,router,13,13,,13,,,,,,13,13,6,1,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00002,router,13,13,,13,,,,,,13,13,6,2,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00003,router,13,13,,13,,,,,,13,13,6,3,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00004,router,13,13,,13,,,,,,13,13,6,4,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00005,router,13,13,,13,,,,,,13,13,6,5,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00006,router,13,13,,13,,,,,,13,13,6,6,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00007,router,13,13,,13,,,,,,13,13,6,7,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00008,router,13,13,,13,,,,,,13,13,6,8,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00009,router,13,13,,13,,,,,,13,13,6,9,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00010,router,13,13,,13,,,,,,13,13,6,10,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00011,router,13,13,,13,,,,,,13,13,6,11,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00012,router,13,13,,13,,,,,,13,13,6,12,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00013,router,13,13,,13,,,,,,13,13,6,13,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00014,router,13,13,,13,,,,,,13,13,6,14,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00015,router,13,13,,13,,,,,,13,13,6,15,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00016,router,13,13,,13,,,,,,13,13,6,16,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00017,router,13,13,,13,,,,,,13,13,6,17,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00018,router,13,13,,13,,,,,,13,13,6,18,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00019,router,13,13,,13,,,,,,13,13,6,19,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00020,router,13,13,,13,,,,,,13,13,6,20,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00021,router,13,13,,13,,,,,,13,13,6,21,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00022,router,13,13,,13,,,,,,13,13,6,22,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00023,router,13,13,,13,,,,,,13,13,6,23,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00024,router,13,13,,13,,,,,,13,13,6,24,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00025,router,13,13,,13,,,,,,13,13,6,25,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00026,router,13,13,,13,,,,,,13,13,6,26,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00027,router,13,13,,13,,,,,,13,13,6,27,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00028,router,13,13,,13,,,,,,13,13,6,28,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00029,router,13,13,,13,,,,,,13,13,6,29,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00030,router,13,13,,13,,,,,,13,13,6,30,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L006_W00031,router,13,13,,13,,,,,,13,13,6,31,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00000,router,13,13,,13,,,,,,13,13,7,0,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00001,router,13,13,,13,,,,,,13,13,7,1,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00002,router,13,13,,13,,,,,,13,13,7,2,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00003,router,13,13,,13,,,,,,13,13,7,3,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00004,router,13,13,,13,,,,,,13,13,7,4,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00005,router,13,13,,13,,,,,,13,13,7,5,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00006,router,13,13,,13,,,,,,13,13,7,6,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00007,router,13,13,,13,,,,,,13,13,7,7,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00008,router,13,13,,13,,,,,,13,13,7,8,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00009,router,13,13,,13,,,,,,13,13,7,9,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00010,router,13,13,,13,,,,,,13,13,7,10,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00011,router,13,13,,13,,,,,,13,13,7,11,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00012,router,13,13,,13,,,,,,13,13,7,12,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00013,router,13,13,,13,,,,,,13,13,7,13,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00014,router,13,13,,13,,,,,,13,13,7,14,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00015,router,13,13,,13,,,,,,13,13,7,15,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00016,router,13,13,,13,,,,,,13,13,7,16,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00017,router,13,13,,13,,,,,,13,13,7,17,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00018,router,13,13,,13,,,,,,13,13,7,18,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00019,router,13,13,,13,,,,,,13,13,7,19,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00020,router,13,13,,13,,,,,,13,13,7,20,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00021,router,13,13,,13,,,,,,13,13,7,21,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00022,router,13,13,,13,,,,,,13,13,7,22,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00023,router,13,13,,13,,,,,,13,13,7,23,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00024,router,13,13,,13,,,,,,13,13,7,24,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00025,router,13,13,,13,,,,,,13,13,7,25,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00026,router,13,13,,13,,,,,,13,13,7,26,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00027,router,13,13,,13,,,,,,13,13,7,27,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00028,router,13,13,,13,,,,,,13,13,7,28,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00029,router,13,13,,13,,,,,,13,13,7,29,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00030,router,13,13,,13,,,,,,13,13,7,30,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L007_W00031,router,13,13,,13,,,,,,13,13,7,31,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00000,router,13,13,,13,,,,,,13,13,8,0,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00001,router,13,13,,13,,,,,,13,13,8,1,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00002,router,13,13,,13,,,,,,13,13,8,2,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00003,router,13,13,,13,,,,,,13,13,8,3,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00004,router,13,13,,13,,,,,,13,13,8,4,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00005,router,13,13,,13,,,,,,13,13,8,5,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00006,router,13,13,,13,,,,,,13,13,8,6,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00007,router,13,13,,13,,,,,,13,13,8,7,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00008,router,13,13,,13,,,,,,13,13,8,8,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00009,router,13,13,,13,,,,,,13,13,8,9,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00010,router,13,13,,13,,,,,,13,13,8,10,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00011,router,13,13,,13,,,,,,13,13,8,11,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00012,router,13,13,,13,,,,,,13,13,8,12,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00013,router,13,13,,13,,,,,,13,13,8,13,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00014,router,13,13,,13,,,,,,13,13,8,14,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00015,router,13,13,,13,,,,,,13,13,8,15,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00016,router,13,13,,13,,,,,,13,13,8,16,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00017,router,13,13,,13,,,,,,13,13,8,17,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00018,router,13,13,,13,,,,,,13,13,8,18,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00019,router,13,13,,13,,,,,,13,13,8,19,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00020,router,13,13,,13,,,,,,13,13,8,20,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00021,router,13,13,,13,,,,,,13,13,8,21,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00022,router,13,13,,13,,,,,,13,13,8,22,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00023,router,13,13,,13,,,,,,13,13,8,23,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00024,router,13,13,,13,,,,,,13,13,8,24,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00025,router,13,13,,13,,,,,,13,13,8,25,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00026,router,13,13,,13,,,,,,13,13,8,26,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00027,router,13,13,,13,,,,,,13,13,8,27,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00028,router,13,13,,13,,,,,,13,13,8,28,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00029,router,13,13,,13,,,,,,13,13,8,29,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00030,router,13,13,,13,,,,,,13,13,8,30,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0013_L008_W00031,router,13,13,,13,,,,,,13,13,8,31,32,Compact count-13 Beneš wire unit; upper/down flow=13.
R_m0014_L001_W00000,router,14,14,,14,,,,,,14,14,1,0,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00001,router,14,14,,14,,,,,,14,14,1,1,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00002,router,14,14,,14,,,,,,14,14,1,2,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00003,router,14,14,,14,,,,,,14,14,1,3,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00004,router,14,14,,14,,,,,,14,14,1,4,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00005,router,14,14,,14,,,,,,14,14,1,5,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00006,router,14,14,,14,,,,,,14,14,1,6,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00007,router,14,14,,14,,,,,,14,14,1,7,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00008,router,14,14,,14,,,,,,14,14,1,8,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00009,router,14,14,,14,,,,,,14,14,1,9,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00010,router,14,14,,14,,,,,,14,14,1,10,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00011,router,14,14,,14,,,,,,14,14,1,11,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00012,router,14,14,,14,,,,,,14,14,1,12,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00013,router,14,14,,14,,,,,,14,14,1,13,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00014,router,14,14,,14,,,,,,14,14,1,14,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00015,router,14,14,,14,,,,,,14,14,1,15,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00016,router,14,14,,14,,,,,,14,14,1,16,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00017,router,14,14,,14,,,,,,14,14,1,17,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00018,router,14,14,,14,,,,,,14,14,1,18,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00019,router,14,14,,14,,,,,,14,14,1,19,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00020,router,14,14,,14,,,,,,14,14,1,20,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00021,router,14,14,,14,,,,,,14,14,1,21,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00022,router,14,14,,14,,,,,,14,14,1,22,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00023,router,14,14,,14,,,,,,14,14,1,23,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00024,router,14,14,,14,,,,,,14,14,1,24,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00025,router,14,14,,14,,,,,,14,14,1,25,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00026,router,14,14,,14,,,,,,14,14,1,26,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00027,router,14,14,,14,,,,,,14,14,1,27,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00028,router,14,14,,14,,,,,,14,14,1,28,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00029,router,14,14,,14,,,,,,14,14,1,29,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00030,router,14,14,,14,,,,,,14,14,1,30,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L001_W00031,router,14,14,,14,,,,,,14,14,1,31,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00000,router,14,14,,14,,,,,,14,14,2,0,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00001,router,14,14,,14,,,,,,14,14,2,1,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00002,router,14,14,,14,,,,,,14,14,2,2,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00003,router,14,14,,14,,,,,,14,14,2,3,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00004,router,14,14,,14,,,,,,14,14,2,4,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00005,router,14,14,,14,,,,,,14,14,2,5,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00006,router,14,14,,14,,,,,,14,14,2,6,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00007,router,14,14,,14,,,,,,14,14,2,7,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00008,router,14,14,,14,,,,,,14,14,2,8,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00009,router,14,14,,14,,,,,,14,14,2,9,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00010,router,14,14,,14,,,,,,14,14,2,10,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00011,router,14,14,,14,,,,,,14,14,2,11,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00012,router,14,14,,14,,,,,,14,14,2,12,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00013,router,14,14,,14,,,,,,14,14,2,13,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00014,router,14,14,,14,,,,,,14,14,2,14,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00015,router,14,14,,14,,,,,,14,14,2,15,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00016,router,14,14,,14,,,,,,14,14,2,16,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00017,router,14,14,,14,,,,,,14,14,2,17,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00018,router,14,14,,14,,,,,,14,14,2,18,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00019,router,14,14,,14,,,,,,14,14,2,19,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00020,router,14,14,,14,,,,,,14,14,2,20,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00021,router,14,14,,14,,,,,,14,14,2,21,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00022,router,14,14,,14,,,,,,14,14,2,22,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00023,router,14,14,,14,,,,,,14,14,2,23,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00024,router,14,14,,14,,,,,,14,14,2,24,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00025,router,14,14,,14,,,,,,14,14,2,25,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00026,router,14,14,,14,,,,,,14,14,2,26,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00027,router,14,14,,14,,,,,,14,14,2,27,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00028,router,14,14,,14,,,,,,14,14,2,28,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00029,router,14,14,,14,,,,,,14,14,2,29,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00030,router,14,14,,14,,,,,,14,14,2,30,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L002_W00031,router,14,14,,14,,,,,,14,14,2,31,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00000,router,14,14,,14,,,,,,14,14,3,0,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00001,router,14,14,,14,,,,,,14,14,3,1,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00002,router,14,14,,14,,,,,,14,14,3,2,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00003,router,14,14,,14,,,,,,14,14,3,3,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00004,router,14,14,,14,,,,,,14,14,3,4,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00005,router,14,14,,14,,,,,,14,14,3,5,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00006,router,14,14,,14,,,,,,14,14,3,6,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00007,router,14,14,,14,,,,,,14,14,3,7,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00008,router,14,14,,14,,,,,,14,14,3,8,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00009,router,14,14,,14,,,,,,14,14,3,9,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00010,router,14,14,,14,,,,,,14,14,3,10,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00011,router,14,14,,14,,,,,,14,14,3,11,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00012,router,14,14,,14,,,,,,14,14,3,12,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00013,router,14,14,,14,,,,,,14,14,3,13,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00014,router,14,14,,14,,,,,,14,14,3,14,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00015,router,14,14,,14,,,,,,14,14,3,15,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00016,router,14,14,,14,,,,,,14,14,3,16,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00017,router,14,14,,14,,,,,,14,14,3,17,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00018,router,14,14,,14,,,,,,14,14,3,18,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00019,router,14,14,,14,,,,,,14,14,3,19,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00020,router,14,14,,14,,,,,,14,14,3,20,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00021,router,14,14,,14,,,,,,14,14,3,21,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00022,router,14,14,,14,,,,,,14,14,3,22,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00023,router,14,14,,14,,,,,,14,14,3,23,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00024,router,14,14,,14,,,,,,14,14,3,24,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00025,router,14,14,,14,,,,,,14,14,3,25,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00026,router,14,14,,14,,,,,,14,14,3,26,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00027,router,14,14,,14,,,,,,14,14,3,27,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00028,router,14,14,,14,,,,,,14,14,3,28,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00029,router,14,14,,14,,,,,,14,14,3,29,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00030,router,14,14,,14,,,,,,14,14,3,30,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L003_W00031,router,14,14,,14,,,,,,14,14,3,31,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L004_W00000,router,14,14,,14,,,,,,14,14,4,0,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L004_W00001,router,14,14,,14,,,,,,14,14,4,1,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L004_W00002,router,14,14,,14,,,,,,14,14,4,2,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L004_W00003,router,14,14,,14,,,,,,14,14,4,3,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L004_W00004,router,14,14,,14,,,,,,14,14,4,4,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L004_W00005,router,14,14,,14,,,,,,14,14,4,5,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L004_W00006,router,14,14,,14,,,,,,14,14,4,6,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L004_W00007,router,14,14,,14,,,,,,14,14,4,7,32,Compact count-14 Beneš wire unit; upper/down flow=14.
R_m0014_L004_W00008,router,14,14,,14,,,,,,14,14,4,8,32,Compact count-14 Beneš wire unit; upper/down flow=14.
